id,data de entrada,motivo de entrada,é transferência,código do abrigo,nome do animal,nome da raça,cor base,nome da espécie,sexo,data de movimentação,tipo de movimentação,data de retorno,motivo de retorno,data de falecimento,motivo de falecimento,morreu fora do abrigo,foi sacrificado,é DOA,idade (anos),classificacao da idade
55379,2017-04-04 12:04:40,Proprietário falecido,0,C1704018,Mercury,Doméstico de Pelo Curto,Cinza,Gato,Macho,2017-04-05,Lar temporário,2017-05-30,Animal de rua,,Falecido sob cuidados,0,0,0,1.5833333333333335,Jovem
55379,2017-04-04 12:04:40,Proprietário falecido,0,C1704018,Mercury,Doméstico de Pelo Curto,Cinza,Gato,Macho,2017-06-01,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,1.5833333333333335,Jovem
55380,2017-04-04 12:04:40,Proprietário falecido,0,C1704019,Jupiter,Doméstico de Pelo Curto,Cinza,Gato,Macho,2017-04-05,Lar temporário,2017-05-30,Animal de rua,,Falecido sob cuidados,0,0,0,1.5833333333333335,Jovem
55380,2017-04-04 12:04:40,Proprietário falecido,0,C1704019,Jupiter,Doméstico de Pelo Curto,Cinza,Gato,Macho,2017-06-01,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,1.5833333333333335,Jovem
55381,2017-04-04 12:11:45,Perdido/sem dono,0,C1704065,Rat-ta-tat,Doméstico de Pelo Curto,Preto,Gato,Macho,2017-04-18,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,2.5833333333333335,Jovem
55382,2017-04-04 12:14:52,Proprietário falecido,0,C1704035,Junetta,Doméstico de Pelo Curto,Laranja,Gato,Fêmea,2017-04-06,Lar temporário,2017-06-05,Animal de rua,,Falecido sob cuidados,0,0,0,8.583333333333332,Idoso
55382,2017-04-04 12:14:52,Proprietário falecido,0,C1704035,Junetta,Doméstico de Pelo Curto,Laranja,Gato,Fêmea,2017-07-06,Transferência,,Animal de rua,,Falecido sob cuidados,0,0,0,8.583333333333332,Idoso
55383,2017-04-04 12:14:52,Proprietário falecido,0,C1704036,Emmy,Doméstico de Pelo Curto,Escama de tartaruga,Gato,Fêmea,2017-04-06,Lar temporário,2017-06-05,Animal de rua,,Falecido sob cuidados,0,0,0,1.5833333333333335,Jovem
55383,2017-04-04 12:14:52,Proprietário falecido,0,C1704036,Emmy,Doméstico de Pelo Curto,Escama de tartaruga,Gato,Fêmea,2017-06-18,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,1.5833333333333335,Jovem
55384,2017-04-04 12:14:52,Proprietário falecido,0,C1704037,Henrietta,Doméstico de Pelo Curto,Escama de tartaruga,Gato,Fêmea,2017-04-06,Lar temporário,2017-06-05,Animal de rua,,Falecido sob cuidados,0,0,0,1.5833333333333335,Jovem
55384,2017-04-04 12:14:52,Proprietário falecido,0,C1704037,Henrietta,Doméstico de Pelo Curto,Escama de tartaruga,Gato,Fêmea,2017-06-07,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,1.5833333333333335,Jovem
55385,2017-04-04 12:14:52,Proprietário falecido,0,C1704038,Rowena,Doméstico de Pelo Curto,Escama de tartaruga,Gato,Fêmea,2017-04-06,Lar temporário,2017-06-05,Animal de rua,,Falecido sob cuidados,0,0,0,1.5833333333333335,Jovem
55385,2017-04-04 12:14:52,Proprietário falecido,0,C1704038,Rowena,Doméstico de Pelo Curto,Escama de tartaruga,Gato,Fêmea,2017-06-23,Transferência,,Animal de rua,,Falecido sob cuidados,0,0,0,1.5833333333333335,Jovem
55386,2017-04-04 12:14:52,Proprietário falecido,0,C1704039,Libby,Doméstico de Pelo Curto,Escama de tartaruga,Gato,Fêmea,2017-04-06,Lar temporário,2017-06-05,Animal de rua,,Falecido sob cuidados,0,0,0,1.5833333333333335,Jovem
55386,2017-04-04 12:14:52,Proprietário falecido,0,C1704039,Libby,Doméstico de Pelo Curto,Escama de tartaruga,Gato,Fêmea,2017-06-21,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,1.5833333333333335,Jovem
55389,2017-04-04 17:49:18,Perdido/sem dono,0,C1704066,Vulcan,Doméstico de Pelo Curto,Marrom e Preto,Gato,Macho,2017-04-12,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,3.4166666666666665,Adulto
55396,2017-03-18 00:00:00,Abandonado,0,C1703046,Gray,Doméstico de Pelo Curto,Cinza e Branco,Gato,Fêmea,2017-03-20,Lar temporário,2017-04-11,Animal de rua,2017-04-11,Falecido sob cuidados,0,0,0,0.057692307692307696,Filhote
55397,2017-03-18 00:00:00,Abandonado,0,C1703047,Brown,Doméstico de Pelo Curto,Marrom e Preto,Gato,Fêmea,2017-03-20,Lar temporário,2017-04-11,Animal de rua,2017-04-11,Falecido sob cuidados,0,0,0,0.057692307692307696,Filhote
55398,2017-03-18 00:00:00,Abandonado,0,C1703051,White,Doméstico de Pelo Curto,Branco e Preto,Gato,Fêmea,2017-03-20,Lar temporário,2017-04-11,Animal de rua,2017-04-11,Falecido sob cuidados,0,0,0,0.057692307692307696,Filhote
55399,2017-03-18 00:00:00,Abandonado,0,C1703052,Black,Doméstico de Pelo Curto,Preto e Branco,Gato,Fêmea,2017-03-20,Lar temporário,2017-04-02,Animal de rua,2017-04-02,Falecido sob cuidados,0,0,0,0.019230769230769232,Filhote
55401,2017-04-06 11:36:23,Proprietário falecido,0,C1704020,Lil Red,Doméstico de Pelo Curto,Laranja,Gato,Macho,2017-04-18,Transferência,2017-06-29,Animal de rua,,Falecido sob cuidados,0,0,0,3.0833333333333335,Adulto
55401,2017-04-06 11:36:23,Proprietário falecido,0,C1704020,Lil Red,Doméstico de Pelo Curto,Laranja,Gato,Macho,2017-06-29,Transferência,,Animal de rua,,Falecido sob cuidados,0,0,0,3.0833333333333335,Adulto
55402,2017-04-06 12:14:21,Incompatível com o estilo de vida do proprietário,0,C1704053,Stanley,Doméstico de Pelo Longo,Creme,Gato,Macho,2017-05-05,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,11.333333333333334,Idoso
55411,2017-04-07 08:28:23,Perdido/sem dono,0,C1704074,Voldy,Doméstico de Pelo Curto,Cinza,Gato,Desconhecido,2017-04-07,Transferência,,Animal de rua,,Falecido sob cuidados,0,0,0,34.583333333333336,Idoso
55412,2017-04-07 08:31:11,Perdido/sem dono,0,C1704075,Burrito,Doméstico de Pelo Curto,Preto e Marrom,Gato,Desconhecido,2017-04-07,Transferência,,Animal de rua,,Falecido sob cuidados,0,0,0,34.583333333333336,Idoso
55415,2017-04-07 11:37:33,Perdido/sem dono,0,C1704076,Birdy,Doméstico de Pelo Curto,Marrom e Preto,Gato,Desconhecido,2017-04-19,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,2.0833333333333335,Jovem
55416,2017-04-07 11:40:57,Perdido/sem dono,0,C1704077,Neddy,Doméstico de Pelo Curto,Cinza e Branco,Gato,Desconhecido,2017-04-19,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,2.0833333333333335,Jovem
55419,2017-03-31 13:23:20,Perdido/sem dono,0,C17031781,Otter(Shakeypudding),Doméstico de Pelo Curto,Preto,Gato,Fêmea,2017-04-07,Lar temporário,2017-04-21,Animal de rua,,Falecido sob cuidados,0,0,0,1.5833333333333335,Jovem
55419,2017-03-31 13:23:20,Perdido/sem dono,0,C17031781,Otter(Shakeypudding),Doméstico de Pelo Curto,Preto,Gato,Fêmea,2017-04-25,Lar temporário,2017-06-01,Animal de rua,,Falecido sob cuidados,0,0,0,1.5833333333333335,Jovem
55419,2017-03-31 13:23:20,Perdido/sem dono,0,C17031781,Otter(Shakeypudding),Doméstico de Pelo Curto,Preto,Gato,Fêmea,2017-06-05,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,1.5833333333333335,Jovem
55420,2017-03-31 13:23:20,Perdido/sem dono,0,C17031782,Cheddar,Doméstico de Pelo Curto,Laranja,Gato,Macho,2017-04-07,Lar temporário,2017-04-21,Animal de rua,,Falecido sob cuidados,0,0,0,1.5833333333333335,Jovem
55420,2017-03-31 13:23:20,Perdido/sem dono,0,C17031782,Cheddar,Doméstico de Pelo Curto,Laranja,Gato,Macho,2017-04-25,Lar temporário,2017-06-01,Animal de rua,,Falecido sob cuidados,0,0,0,1.5833333333333335,Jovem
55420,2017-03-31 13:23:20,Perdido/sem dono,0,C17031782,Cheddar,Doméstico de Pelo Curto,Laranja,Gato,Macho,2017-06-02,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,1.5833333333333335,Jovem
55421,2017-03-31 13:23:20,Perdido/sem dono,0,C17031783,Jeremiah (Darvarus),Doméstico de Pelo Curto,Laranja,Gato,Macho,2017-04-07,Lar temporário,2017-04-21,Animal de rua,,Falecido sob cuidados,0,0,0,1.5833333333333335,Jovem
55421,2017-03-31 13:23:20,Perdido/sem dono,0,C17031783,Jeremiah (Darvarus),Doméstico de Pelo Curto,Laranja,Gato,Macho,2017-04-25,Lar temporário,2017-06-01,Animal de rua,,Falecido sob cuidados,0,0,0,1.5833333333333335,Jovem
55421,2017-03-31 13:23:20,Perdido/sem dono,0,C17031783,Jeremiah (Darvarus),Doméstico de Pelo Curto,Laranja,Gato,Macho,2017-06-02,Adoção,2017-07-08,Transferência de outro abrigo,,Falecido sob cuidados,0,0,0,1.5833333333333335,Jovem
55421,2017-03-31 13:23:20,Perdido/sem dono,0,C17031783,Jeremiah (Darvarus),Doméstico de Pelo Curto,Laranja,Gato,Macho,2017-07-09,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,1.5833333333333335,Jovem
55422,2017-03-31 13:23:20,Perdido/sem dono,0,C17031784,Pizza,Doméstico de Pelo Curto,Escama de tartaruga,Gato,Fêmea,2017-04-07,Lar temporário,2017-04-21,Animal de rua,,Falecido sob cuidados,0,0,0,1.5833333333333335,Jovem
55422,2017-03-31 13:23:20,Perdido/sem dono,0,C17031784,Pizza,Doméstico de Pelo Curto,Escama de tartaruga,Gato,Fêmea,2017-04-25,Lar temporário,2017-06-06,Animal de rua,,Falecido sob cuidados,0,0,0,1.5833333333333335,Jovem
55422,2017-03-31 13:23:20,Perdido/sem dono,0,C17031784,Pizza,Doméstico de Pelo Curto,Escama de tartaruga,Gato,Fêmea,2017-06-11,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,1.5833333333333335,Jovem
55423,2017-03-31 13:23:20,Perdido/sem dono,0,C17031785,Cream Puff,Doméstico de Pelo Curto,Escama de tartaruga,Gato,Fêmea,2017-04-07,Lar temporário,2017-04-21,Animal de rua,,Falecido sob cuidados,0,0,0,1.5833333333333335,Jovem
55423,2017-03-31 13:23:20,Perdido/sem dono,0,C17031785,Cream Puff,Doméstico de Pelo Curto,Escama de tartaruga,Gato,Fêmea,2017-04-25,Lar temporário,2017-06-06,Animal de rua,,Falecido sob cuidados,0,0,0,1.5833333333333335,Jovem
55423,2017-03-31 13:23:20,Perdido/sem dono,0,C17031785,Cream Puff,Doméstico de Pelo Curto,Escama de tartaruga,Gato,Fêmea,2017-06-12,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,1.5833333333333335,Jovem
55430,2017-04-07 14:48:03,Perdido/sem dono,0,C1704078,DG,Doméstico de Pelo Curto,Preto,Gato,Fêmea,2017-04-20,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,2.25,Jovem
55438,2017-04-08 15:52:10,Incompatível com o estilo de vida do proprietário,0,C1704069,Jack`s,Doméstico de Pelo Curto,Cinza e Branco,Gato,Macho,2017-05-16,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,6.083333333333333,Adulto
55440,2017-04-08 16:26:19,Incompatível com o estilo de vida do proprietário,0,C1704079,KC,Doméstico de Pelo Curto,Preto e Branco,Gato,Fêmea,2017-04-15,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,2.5833333333333335,Jovem
55442,2017-04-09 13:09:09,Perdido/sem dono,0,C1704081,Smudge,Doméstico de Pelo Curto,Branco e Preto,Gato,Fêmea,2017-05-19,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,6.666666666666666,Adulto
55447,2017-04-10 09:30:18,Perdido/sem dono,0,C1704084,Momma,Doméstico de Pelo Curto,Cinza,Gato,Fêmea,2017-04-17,Reivindicado,,Animal de rua,,Falecido sob cuidados,0,0,0,3.5833333333333335,Adulto
55448,2017-04-10 12:14:07,Incompatível com o estilo de vida do proprietário,0,C1704082,Sassy,Doméstico de Pelo Curto,Tigrado e Calico,Gato,Fêmea,2017-04-11,Lar temporário,2017-05-02,Animal de rua,,Falecido sob cuidados,0,0,0,5.583333333333334,Adulto
55448,2017-04-10 12:14:07,Incompatível com o estilo de vida do proprietário,0,C1704082,Sassy,Doméstico de Pelo Curto,Tigrado e Calico,Gato,Fêmea,2017-06-07,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,5.583333333333334,Adulto
55449,2017-04-10 12:14:07,Incompatível com o estilo de vida do proprietário,0,C1704085,Bella,Doméstico de Pelo Médio,Branco,Gato,Macho,2017-04-11,Lar temporário,2017-05-02,Animal de rua,,Falecido sob cuidados,0,0,0,1.75,Jovem
55449,2017-04-10 12:14:07,Incompatível com o estilo de vida do proprietário,0,C1704085,Bella,Doméstico de Pelo Médio,Branco,Gato,Macho,2017-05-02,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,1.75,Jovem
55450,2017-04-10 12:14:07,Incompatível com o estilo de vida do proprietário,0,C1704086,Uncle Toby,Doméstico de Pelo Médio,Laranja,Gato,Macho,2017-04-11,Lar temporário,2017-05-02,Animal de rua,,Falecido sob cuidados,0,0,0,1.75,Jovem
55450,2017-04-10 12:14:07,Incompatível com o estilo de vida do proprietário,0,C1704086,Uncle Toby,Doméstico de Pelo Médio,Laranja,Gato,Macho,2017-05-04,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,1.75,Jovem
55451,2017-04-10 12:14:07,Incompatível com o estilo de vida do proprietário,0,C1704087,Zigbert,Doméstico de Pelo Médio,Preto e Marrom,Gato,Macho,2017-04-11,Lar temporário,2017-05-02,Animal de rua,,Falecido sob cuidados,0,0,0,1.75,Jovem
55451,2017-04-10 12:14:07,Incompatível com o estilo de vida do proprietário,0,C1704087,Zigbert,Doméstico de Pelo Médio,Preto e Marrom,Gato,Macho,2017-05-03,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,1.75,Jovem
55452,2017-04-10 12:14:07,Incompatível com o estilo de vida do proprietário,0,C1704088,Leonard,Doméstico de Pelo Médio,Creme,Gato,Macho,2017-04-11,Lar temporário,2017-05-02,Animal de rua,,Falecido sob cuidados,0,0,0,1.75,Jovem
55452,2017-04-10 12:14:07,Incompatível com o estilo de vida do proprietário,0,C1704088,Leonard,Doméstico de Pelo Médio,Creme,Gato,Macho,2017-05-02,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,1.75,Jovem
55465,2017-04-11 11:02:41,Perdido/sem dono,0,C1704094,Colin Feral,Doméstico de Pelo Curto,Cinza e Branco,Gato,Desconhecido,2017-04-12,Transferência,,Animal de rua,,Falecido sob cuidados,0,0,0,29.583333333333332,Idoso
55469,2017-04-11 13:07:43,Abandonado,0,C1704095,Hargrove,Doméstico de Pelo Curto,Branco e Bege,Gato,Macho,2017-04-22,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,1.0916666666666668,Jovem
55470,2017-04-11 13:14:22,Perdido/sem dono,0,C1704096,Naga,Doméstico de Pelo Curto,Tigrado e Calico,Gato,Fêmea,2017-04-22,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,1.0916666666666668,Jovem
55475,2017-04-11 17:37:35,Incompatível com o estilo de vida do proprietário,0,C1704093,Skoll,Doméstico de Pelo Longo,Preto e Branco,Gato,Macho,2017-06-02,Adoção,2019-07-03,Problemas com o locador,,Falecido sob cuidados,0,0,0,4.25,Adulto
55475,2017-04-11 17:37:35,Incompatível com o estilo de vida do proprietário,0,C1704093,Skoll,Doméstico de Pelo Longo,Preto e Branco,Gato,Macho,2019-07-13,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,4.25,Adulto
55476,2017-04-11 17:44:41,Incompatível com o estilo de vida do proprietário,0,C1704098,Hilary,Doméstico de Pelo Curto,Branco e Cinza,Gato,Fêmea,2017-04-19,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,4.5,Adulto
55484,2017-04-12 15:37:26,Perdido/sem dono,0,C1704102,Maria,Doméstico de Pelo Curto,Tigrado e Calico,Gato,Fêmea,2017-04-12,Reivindicado,,Animal de rua,,Falecido sob cuidados,0,0,0,3.5833333333333335,Adulto
55493,2017-04-15 13:16:05,Incompatível com o estilo de vida do proprietário,0,C1704104,Ella,Doméstico de Pelo Curto,Laranja e Branco,Gato,Fêmea,2017-05-10,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,6.583333333333334,Adulto
55495,2017-04-15 13:46:32,Incompatível com o estilo de vida do proprietário,0,C1704106,Scruffles,Doméstico de Pelo Médio,Cinza,Gato,Macho,2017-04-17,Lar temporário,2017-05-05,Animal de rua,,Falecido sob cuidados,0,0,0,1.75,Jovem
55495,2017-04-15 13:46:32,Incompatível com o estilo de vida do proprietário,0,C1704106,Scruffles,Doméstico de Pelo Médio,Cinza,Gato,Macho,2017-05-05,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,1.75,Jovem
55496,2017-04-15 13:46:32,Incompatível com o estilo de vida do proprietário,0,C1704107,Plucky,Doméstico de Pelo Médio,Cinza,Gato,Macho,2017-04-17,Lar temporário,2017-05-05,Animal de rua,,Falecido sob cuidados,0,0,0,1.75,Jovem
55496,2017-04-15 13:46:32,Incompatível com o estilo de vida do proprietário,0,C1704107,Plucky,Doméstico de Pelo Médio,Cinza,Gato,Macho,2017-05-05,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,1.75,Jovem
55497,2017-04-15 13:46:32,Incompatível com o estilo de vida do proprietário,0,C1704108,Seraphina,Doméstico de Pelo Médio,Cinza,Gato,Fêmea,2017-04-17,Lar temporário,2017-05-05,Animal de rua,,Falecido sob cuidados,0,0,0,1.75,Jovem
55497,2017-04-15 13:46:32,Incompatível com o estilo de vida do proprietário,0,C1704108,Seraphina,Doméstico de Pelo Médio,Cinza,Gato,Fêmea,2017-05-05,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,1.75,Jovem
55498,2017-04-15 13:46:32,Incompatível com o estilo de vida do proprietário,0,C1704109,Riley,Doméstico de Pelo Longo,Preto e Marrom,Gato,Macho,2017-04-17,Lar temporário,2017-05-06,Animal de rua,,Falecido sob cuidados,0,0,0,1.75,Jovem
55498,2017-04-15 13:46:32,Incompatível com o estilo de vida do proprietário,0,C1704109,Riley,Doméstico de Pelo Longo,Preto e Marrom,Gato,Macho,2017-05-06,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,1.75,Jovem
55499,2017-04-15 13:46:32,Incompatível com o estilo de vida do proprietário,0,C1704110,Stella,Doméstico de Pelo Longo,Preto,Gato,Fêmea,2017-04-17,Lar temporário,2017-05-06,Animal de rua,,Falecido sob cuidados,0,0,0,1.75,Jovem
55499,2017-04-15 13:46:32,Incompatível com o estilo de vida do proprietário,0,C1704110,Stella,Doméstico de Pelo Longo,Preto,Gato,Fêmea,2017-05-06,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,1.75,Jovem
55500,2017-04-15 13:57:09,Incompatível com o estilo de vida do proprietário,0,C1704111,Sky,Doméstico de Pelo Curto,Branco,Gato,Macho,2017-05-26,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,4.583333333333334,Adulto
55501,2017-04-15 14:09:07,Incompatível com o estilo de vida do proprietário,0,C1704112,Jasmine,Doméstico de Pelo Curto,Cinza,Gato,Fêmea,2017-05-05,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,9.166666666666666,Idoso
55502,2017-04-15 14:13:08,Incompatível com o estilo de vida do proprietário,0,C1704113,Milo,Doméstico de Pelo Curto,Cinza,Gato,Macho,2017-05-20,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,2.6666666666666665,Jovem
55504,2017-04-15 14:56:58,Incompatível com o estilo de vida do proprietário,0,C1704115,Mocha,Doméstico de Pelo Longo,Escama de tartaruga,Gato,Fêmea,2017-06-12,Lar temporário,2017-07-01,Animal de rua,,Falecido sob cuidados,0,0,0,5.583333333333334,Adulto
55504,2017-04-15 14:56:58,Incompatível com o estilo de vida do proprietário,0,C1704115,Mocha,Doméstico de Pelo Longo,Escama de tartaruga,Gato,Fêmea,2017-07-01,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,5.583333333333334,Adulto
55510,2017-04-17 12:13:17,Acomodação inadequada,0,C1704025,Brett,Doméstico de Pelo Curto,Preto e Marrom,Gato,Macho,2017-05-20,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,2.5833333333333335,Jovem
55514,2017-04-17 12:37:08,Perdido/sem dono,0,C1704003,Frazzle,Doméstico de Pelo Longo,Preto,Gato,Macho,2017-05-03,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,3.5833333333333335,Adulto
55517,2017-04-17 12:59:56,Perdido/sem dono,0,C1704114,Tracker,Doméstico de Pelo Curto,Preto e Marrom,Gato,Macho,2017-04-22,Lar temporário,2017-05-10,Animal de rua,,Falecido sob cuidados,0,0,0,1.6666666666666665,Jovem
55517,2017-04-17 12:59:56,Perdido/sem dono,0,C1704114,Tracker,Doméstico de Pelo Curto,Preto e Marrom,Gato,Macho,2017-05-11,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,1.6666666666666665,Jovem
55518,2017-04-17 12:59:56,Perdido/sem dono,0,C1704116,Victory,Doméstico de Pelo Curto,Preto e Marrom,Gato,Fêmea,2017-04-22,Lar temporário,2017-05-10,Animal de rua,,Falecido sob cuidados,0,0,0,1.6666666666666665,Jovem
55518,2017-04-17 12:59:56,Perdido/sem dono,0,C1704116,Victory,Doméstico de Pelo Curto,Preto e Marrom,Gato,Fêmea,2017-05-13,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,1.6666666666666665,Jovem
55519,2017-04-17 12:59:56,Perdido/sem dono,0,C1704117,Josefina,Doméstico de Pelo Curto,Preto e Marrom,Gato,Fêmea,2017-04-22,Lar temporário,2017-05-10,Animal de rua,2017-05-27,Médico,0,1,0,0.19230769230769232,Filhote
55519,2017-04-17 12:59:56,Perdido/sem dono,0,C1704117,Josefina,Doméstico de Pelo Curto,Preto e Marrom,Gato,Fêmea,2017-05-16,Lar temporário,2017-05-27,Animal de rua,2017-05-27,Médico,0,1,0,0.19230769230769232,Filhote
55521,2017-04-17 13:43:15,Perdido/sem dono,0,C1704029,Catty Ann,Doméstico de Pelo Curto,Torbie,Gato,Fêmea,2017-07-13,Lar temporário,2017-07-16,Animal de rua,2017-08-01,"Incurável, incontrolável",0,1,0,5.25,Adulto
55526,2017-04-17 16:42:28,Perdido/sem dono,0,C1704119,Otis,Doméstico de Pelo Curto,Laranja,Gato,Macho,2017-06-17,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,4.083333333333333,Adulto
55531,2017-04-18 13:36:50,Incapaz de arcar com custos,0,C1704118,Stan,Doméstico de Pelo Curto,Preto,Gato,Desconhecido,2017-04-22,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,2.25,Jovem
55532,2017-04-18 13:36:50,Incapaz de arcar com custos,0,C1704120,Jan,Doméstico de Pelo Curto,Cinza,Gato,Macho,2017-04-22,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,2.166666666666667,Jovem
55534,2017-04-18 15:02:25,Abandonado,0,C1704121,Ireland,Doméstico de Pelo Curto,Branco e Preto,Gato,Fêmea,2017-06-04,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,2.5833333333333335,Jovem
55537,2017-04-18 16:54:46,Perdido/sem dono,0,C1704124,Fez,Doméstico de Pelo Curto,Preto,Gato,Macho,2017-05-01,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,2.25,Jovem
55546,2017-04-19 12:19:19,Perdido/sem dono,0,C1704126,Maybelline,Doméstico de Pelo Longo,Preto e Marrom,Gato,Fêmea,2017-05-03,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,7.583333333333334,Idoso
55551,2017-04-19 13:32:04,Perdido/sem dono,0,C1704041,Alley,Doméstico de Pelo Curto,Torbie,Gato,Fêmea,2017-04-20,Reivindicado,,Animal de rua,,Falecido sob cuidados,0,0,0,4.583333333333334,Adulto
55558,2017-04-20 12:04:10,Incompatível com o estilo de vida do proprietário,0,C1704080,Niko,Doméstico de Pelo Curto,Preto e Marrom,Gato,Macho,2017-04-25,Adoção,,Animal de rua,,Falecido sob cuidados,0,0,0,1.0833333333333335,Jovem
55561,2017-04-20 12:18:16,Incompatível com o estilo de vida do proprietário,0,C1704091,Eleanore,Doméstico de Pelo Curto,Preto e Branco,Gato,Fêmea,2017-05-13,Lar temporário,2017-05-31,Animal de rua,,Falecido sob cuidados,0,0,0,1.6666666666666665,Jovem
55561,2017-04-20 12:18:16,Incompatível com o estilo de vida do proprietário,0,C1704091,Eleanore,Doméstico de Pelo Curto,Preto e Branco,Gato,Fêmea,2017-06-02,Adoção,2017-06-07,Incompatível com o estilo de vida do dono,,Falecido sob cuidados,0,0,0,1.6666666666666665,Jovem
